1135402224|5177|golden war hammer|[ golden war hammer],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 10 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 84 / 84]|786|759|GoldRunicWeaps65kPer|1719
1089583490|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 264 / 264]|786|759|GoldRunicWeaps65kPer|1719
1089580389|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 228 / 228]|786|759|GoldRunicWeaps65kPer|1719
1089578575|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 144 / 144]|786|759|GoldRunicWeaps65kPer|1719
1089585130|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 252 / 252]|786|759|GoldRunicWeaps65kPer|1719
1089580021|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 128 / 128]|786|759|GoldRunicWeaps65kPer|1719
1089583745|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 108 / 108]|786|759|GoldRunicWeaps65kPer|1719
1089582703|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 144 / 144]|786|759|GoldRunicWeaps65kPer|1719
1089581126|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 116 / 116]|786|759|GoldRunicWeaps65kPer|1719
1089581913|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 240 / 240]|786|759|GoldRunicWeaps65kPer|1719
1135401696|5177|golden war hammer|[ golden war hammer],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 10 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 92 / 92]|786|759|GoldRunicWeaps65kPer|1719
1186278098|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 226 / 226]|786|759|GoldRunicWeaps65kPer|1719
1186278521|5123|golden short spear|[ golden short spear],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 4 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 96 / 96]|786|759|GoldRunicWeaps65kPer|1719
1186278176|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 132 / 132]|786|759|GoldRunicWeaps65kPer|1719
1136486237|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 252 / 252]|786|759|GoldRunicWeaps65kPer|1719
1136486369|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 264 / 264]|786|759|GoldRunicWeaps65kPer|1719
1136486484|3915|golden double axe|[ golden double axe],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[two-handed weapon],[durability 240 / 240]|786|759|GoldRunicWeaps65kPer|1719
1162618086|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 84 / 84]|786|759|GoldRunicWeaps65kPer|1719
1162618618|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 180 / 180]|786|759|GoldRunicWeaps65kPer|1719
1162619581|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 94 / 94]|786|759|GoldRunicWeaps65kPer|1719
1162619026|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 144 / 144]|786|759|GoldRunicWeaps65kPer|1719
1162617934|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 168 / 168]|786|759|GoldRunicWeaps65kPer|1719
1162619809|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 108 / 108]|786|759|GoldRunicWeaps65kPer|1719
1162618293|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 178 / 178]|786|759|GoldRunicWeaps65kPer|1719
1162619703|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 180 / 180]|786|759|GoldRunicWeaps65kPer|1719
1162617684|5119|golden katana|[ golden katana],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 6 stones],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 116 / 116]|786|759|GoldRunicWeaps65kPer|1719
1181592924|3922|golden dagger|[ golden dagger],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 92 / 92]|786|759|GoldRunicWeaps65kPer|1719
1181591099|3922|golden dagger|[ golden dagger],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 108 / 108]|786|759|GoldRunicWeaps65kPer|1719
1181591927|3922|golden dagger|[ golden dagger],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 118 / 118]|786|759|GoldRunicWeaps65kPer|1719
1181592220|3922|golden dagger|[ golden dagger],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 96 / 96]|786|759|GoldRunicWeaps65kPer|1719
1181591479|3922|golden dagger|[ golden dagger],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 108 / 108]|786|759|GoldRunicWeaps65kPer|1719
1181590936|3922|golden dagger|[ golden dagger],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 94 / 94]|786|759|GoldRunicWeaps65kPer|1719
1181591847|3922|golden dagger|[ golden dagger],[ (Magical)],[Hue: Gold Ore (1719)],[Exceptional],[Indestructible],[Force],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 65,000],[exceptional],[Damage Increase +9],[one-handed weapon],[durability 96 / 96]|786|759|GoldRunicWeaps65kPer|1719
1186253278|3915|agapite double axe|[ agapite double axe],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 106 / 106]|785|759|AgapiteWeapons130k|2430
1186252179|3915|agapite double axe|[ agapite double axe],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 240 / 240]|785|759|AgapiteWeapons130k|2430
1186252446|3915|agapite double axe|[ agapite double axe],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 192 / 192]|785|759|AgapiteWeapons130k|2430
1091893964|3915|agapite double axe|[ agapite double axe],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 8 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 132 / 132]|785|759|AgapiteWeapons130k|2430
1135858968|5177|agapite war hammer|[ agapite war hammer],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 10 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 240 / 240]|785|759|AgapiteWeapons130k|2430
1135856544|5177|agapite war hammer|[ agapite war hammer],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 10 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 180 / 180]|785|759|AgapiteWeapons130k|2430
1135856352|5177|agapite war hammer|[ agapite war hammer],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 10 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 192 / 192]|785|759|AgapiteWeapons130k|2430
1186256111|5177|agapite war hammer|[ agapite war hammer],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 10 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 264 / 264]|785|759|AgapiteWeapons130k|2430
1186255802|5123|agapite short spear|[ agapite short spear],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 4 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 168 / 168]|785|759|AgapiteWeapons130k|2430
1091894705|5177|agapite war hammer|[ agapite war hammer],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 10 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 192 / 192]|785|759|AgapiteWeapons130k|2430
1091895087|5177|agapite war hammer|[ agapite war hammer],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 10 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 238 / 238]|785|759|AgapiteWeapons130k|2430
1091891639|3938|agapite long spear|[ agapite long spear],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 7 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 156 / 156]|785|759|AgapiteWeapons130k|2430
1091891751|3938|agapite long spear|[ agapite long spear],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 7 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 104 / 104]|785|759|AgapiteWeapons130k|2430
1091890734|3938|agapite long spear|[ agapite long spear],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 7 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 192 / 192]|785|759|AgapiteWeapons130k|2430
1091891933|3938|agapite long spear|[ agapite long spear],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 7 stones],[Price: 130,000],[exceptional],[Damage Increase +10],[two-handed weapon],[durability 84 / 84]|785|759|AgapiteWeapons130k|2430
1146280947|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 82 / 82]|785|759|AgapiteWeapons130k|2430
1146280050|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 96 / 96]|785|759|AgapiteWeapons130k|2430
1146279710|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 104 / 104]|785|759|AgapiteWeapons130k|2430
1146280284|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 96 / 96]|785|759|AgapiteWeapons130k|2430
1146276610|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 120 / 120]|785|759|AgapiteWeapons130k|2430
1146277222|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 84 / 84]|785|759|AgapiteWeapons130k|2430
1146277421|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 108 / 108]|785|759|AgapiteWeapons130k|2430
1146278556|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 82 / 82]|785|759|AgapiteWeapons130k|2430
1146278849|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 106 / 106]|785|759|AgapiteWeapons130k|2430
1146278139|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 92 / 92]|785|759|AgapiteWeapons130k|2430
1146278999|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 120 / 120]|785|759|AgapiteWeapons130k|2430
1146279477|3922|agapite dagger|[ agapite dagger],[ (Magical)],[Hue: Agapite Ore (2430)],[Exceptional],[Indestructible],[Power],[Eminently Accurate],[Increases Tactics by 15],[Weight: 1 stone],[Price: 130,000],[exceptional],[Damage Increase +10],[one-handed weapon],[durability 80 / 80]|785|759|AgapiteWeapons130k|2430
